week_start,ticker,entry_date,exit_date,entry_price,exit_price,stop_price,target_price,shares,risk_per_share,pnl_dollars,r_multiple,exit_reason,ret_1w,ret_3w,rsi_14,atr_14,signal_score
2023-10-23,CL,2023-10-23,2023-10-27,73.073,71.7182,71.2526,76.7137,19,1.8204,-25.74,-0.7442,time,0.032699,0.030375,67.2153,1.2136,0.903763
2023-10-30,COF,2023-10-30,2023-11-03,98.7186,106.2137,93.7161,108.7236,6,5.0025,44.97,1.4983,time,0.083232,0.044901,56.6368,3.335,0.97013
2023-10-30,DXCM,2023-10-30,2023-11-03,90.2502,97.3625,83.5794,103.5916,5,6.6707,35.56,1.0662,time,0.038618,0.072939,58.5399,4.4471,0.966883
2023-10-30,SWK,2023-10-30,2023-11-03,83.2432,88.7811,78.8889,91.9517,8,4.3543,44.3,1.2718,time,0.052746,0.049245,56.3703,2.9029,0.966883
2023-10-30,IFF,2023-10-30,2023-10-31,68.5985,66.1323,66.1985,73.3985,14,2.4,-34.53,-1.0276,stop,0.033668,0.077155,65.5849,1.6,0.955195
2023-10-30,AMT,2023-10-30,2023-11-03,172.0919,187.7461,164.1708,187.9341,4,7.9211,62.62,1.9763,target,0.074333,0.077834,60.0727,5.2807,0.95
2023-11-06,PSKY,2023-11-06,2023-11-08,13.1031,12.2444,12.2567,14.7959,41,0.8464,-35.21,-1.0145,stop,0.285981,0.156303,63.8376,0.5643,0.997481
2023-11-06,EXPE,2023-11-06,2023-11-10,113.9138,118.5613,107.8334,126.0745,5,6.0804,23.24,0.7643,time,0.210894,0.136648,65.7869,4.0536,0.992947
2023-11-06,XYZ,2023-11-06,2023-11-10,49.2392,51.4485,45.5074,56.7028,9,3.7318,19.88,0.592,time,0.216392,0.127635,59.7126,2.4879,0.992443
2023-11-06,WBD,2023-11-06,2023-11-08,11.6216,10.9378,10.9488,12.9673,52,0.6729,-35.56,-1.0163,stop,0.232461,0.135005,61.6,0.4486,0.964232
2023-11-06,PLTR,2023-11-06,2023-11-10,19.009,19.6503,17.4234,22.1802,22,1.5856,14.11,0.4045,time,0.253484,0.088134,58.6052,1.0571,0.96272
2023-11-13,PLTR,2023-11-13,2023-11-17,19.6096,20.4695,18.0454,22.7379,22,1.5642,18.92,0.5498,time,0.041292,0.220981,69.0033,1.0428,0.969697
2023-11-13,EXR,2023-11-13,2023-11-14,117.8377,128.6354,112.3745,128.7641,6,5.4632,64.79,1.9764,target,0.11349,0.086869,69.5932,3.6421,0.942761
2023-11-13,CLX,2023-11-13,2023-11-17,131.9118,139.0308,126.3543,143.0268,6,5.5575,42.71,1.281,time,0.063003,0.086808,69.8649,3.705,0.941414
2023-11-13,HOLX,2023-11-13,2023-11-17,72.2121,71.7981,69.9493,76.7379,15,2.2629,-6.21,-0.183,time,0.050386,0.063707,66.9888,1.5086,0.940067
2023-11-13,DIS,2023-11-13,2023-11-17,88.5084,94.9983,85.2159,95.0934,10,3.2925,64.9,1.9711,target,0.037616,0.067998,62.8161,2.195,0.926599
2023-11-20,ES,2023-11-20,2023-11-24,58.1181,59.2007,55.5381,63.2781,13,2.58,14.07,0.4196,time,0.087546,0.10064,68.8512,1.72,0.959048
2023-11-20,ZBH,2023-11-20,2023-11-24,111.7316,113.3166,107.5338,120.1273,8,4.1979,12.68,0.3776,time,0.059287,0.082178,69.1914,2.7986,0.886667
2023-11-20,KIM,2023-11-20,2023-11-24,18.8488,18.6913,18.072,20.4024,45,0.7768,-7.09,-0.2028,time,0.050279,0.114404,66.3793,0.5179,0.882857
2023-11-20,BEN,2023-11-20,2023-11-24,24.2042,23.7962,22.9956,26.6213,28,1.2086,-11.42,-0.3376,time,0.058901,0.081069,63.75,0.8057,0.865714
2023-11-20,NCLH,2023-11-20,2023-11-24,14.8949,14.3556,13.8138,17.057,32,1.0811,-17.26,-0.4988,time,0.132777,0.117515,62.8415,0.7207,0.862857
2023-11-27,WAT,2023-11-27,2023-12-01,278.8786,288.5612,265.1932,306.2493,2,13.6854,19.37,0.7075,time,0.053306,0.142537,63.508,9.1236,0.930822
2023-11-27,ZBRA,2023-11-27,2023-12-01,227.8776,240.9788,218.4748,246.6834,3,9.4029,39.3,1.3933,time,0.062372,0.105894,63.9717,6.2686,0.90137
2023-11-27,DG,2023-11-27,2023-12-01,125.5654,134.5553,120.9379,134.8204,7,4.6275,62.93,1.9427,time,0.065105,0.068552,63.1313,3.085,0.889041
2023-11-27,MRNA,2023-11-27,2023-12-01,78.4384,79.7502,73.3951,88.5248,6,5.0432,7.87,0.2601,time,0.025735,0.102344,52.0565,3.3621,0.882877
2023-11-27,APTV,2023-11-27,2023-12-01,82.8027,83.926,78.8417,90.7249,8,3.9611,8.99,0.2836,time,0.050032,0.076554,62.7096,2.6407,0.841096
2023-12-04,HOOD,2023-12-04,2023-12-05,9.4695,10.4672,8.9654,10.4777,69,0.5041,68.84,1.9792,target,0.124246,0.175284,69.8182,0.3361,0.983784
2023-12-04,URI,2023-12-04,2023-12-08,495.5551,494.5649,473.8801,538.9051,1,21.675,-0.99,-0.0457,time,0.07387,0.147092,69.8719,14.45,0.983784
2023-12-04,ADSK,2023-12-04,2023-12-08,223.1629,223.786,214.1533,241.1822,3,9.0096,1.87,0.0692,time,0.105742,0.098935,62.7239,6.0064,0.947027
2023-12-04,WBD,2023-12-04,2023-12-08,11.2512,11.4585,10.558,12.6377,50,0.6932,10.36,0.299,time,0.04424,0.175311,66.6667,0.4621,0.941622
2023-12-04,HPE,2023-12-04,2023-12-05,16.7667,16.1281,16.1442,18.0118,56,0.6225,-35.76,-1.0259,stop,0.066961,0.081306,62.8099,0.415,0.940541
2023-12-11,AMD,2023-12-11,2023-12-15,130.6906,139.0108,124.5652,142.9413,5,6.1254,41.6,1.3583,time,0.062031,0.075857,64.1929,4.0836,0.974658
2023-12-11,IBKR,2023-12-11,2023-12-13,20.9284,20.1307,20.1508,22.4836,45,0.7776,-35.9,-1.0259,stop,0.064116,0.059236,62.5794,0.5184,0.945205
2023-12-11,CARR,2023-12-11,2023-12-14,55.3653,58.9695,53.5337,59.0285,19,1.8316,68.48,1.9678,target,0.038519,0.049165,61.4016,1.2211,0.926027
2023-12-11,WBD,2023-12-11,2023-12-15,11.6316,12.2477,10.9791,12.9366,53,0.6525,32.65,0.9442,time,0.012357,0.111434,61.0465,0.435,0.915753
2023-12-11,VTRS,2023-12-11,2023-12-14,9.8298,10.4044,9.5373,10.4148,119,0.2925,68.38,1.9644,target,0.049093,0.071974,64.3939,0.195,0.914384
2023-12-18,STLD,2023-12-18,2023-12-19,128.6285,123.2123,123.3356,139.2142,6,5.2929,-32.5,-1.0233,stop,0.100389,0.116771,66.607,3.5286,0.979339
2023-12-18,MRNA,2023-12-18,2023-12-22,85.9559,94.7951,78.9005,100.0666,4,7.0554,35.36,1.2528,time,0.070842,0.09539,67.7821,4.7036,0.912397
2023-12-18,FTNT,2023-12-18,2023-12-22,57.7677,59.2107,55.6152,62.0727,16,2.1525,23.09,0.6704,time,0.108704,0.082351,68.44,1.435,0.910744
2023-12-18,LYV,2023-12-18,2023-12-22,92.8227,91.3386,89.2945,99.8792,9,3.5282,-13.36,-0.4207,time,0.091677,0.06128,66.3114,2.3521,0.903306
2023-12-18,FSLR,2023-12-18,2023-12-22,166.6665,170.2196,154.4597,191.0801,2,12.2068,7.11,0.2911,time,0.160201,0.092564,61.9502,8.1379,0.902479
2024-01-08,WYNN,2024-01-08,2024-01-11,95.5054,91.9634,92.0554,102.4054,10,3.45,-35.42,-1.0267,stop,0.042393,0.086685,66.205,2.3,0.972559
2024-01-08,EXE,2024-01-08,2024-01-12,77.7977,82.7871,75.0661,83.2609,12,2.7316,59.87,1.8265,time,0.021672,0.056704,65.1904,1.8211,0.920844
2024-01-08,CF,2024-01-08,2024-01-12,80.2402,77.2314,77.3087,86.103,11,2.9314,-33.1,-1.0264,stop,0.018579,0.06441,67.691,1.9543,0.910818
2024-01-08,CI,2024-01-08,2024-01-10,314.314,305.6306,305.9365,331.069,4,8.3775,-34.73,-1.0365,stop,0.047395,0.055219,66.2253,5.585,0.909235
2024-01-08,MET,2024-01-08,2024-01-12,69.069,68.7612,67.4597,72.2876,21,1.6093,-6.46,-0.1913,time,0.039674,0.040616,61.2723,1.0729,0.897625
2024-01-22,AVGO,2024-01-22,2024-01-26,121.7466,120.3675,117.4741,130.2917,8,4.2725,-11.03,-0.3228,time,0.101111,0.075504,66.944,2.8484,0.987842
2024-01-22,CDNS,2024-01-22,2024-01-26,296.256,290.4393,285.412,317.9438,3,10.8439,-17.45,-0.5364,time,0.095019,0.06372,64.624,7.2293,0.978116
2024-01-22,DELL,2024-01-22,2024-01-23,83.8237,80.5117,80.5923,90.2866,10,3.2314,-33.12,-1.0249,stop,0.043658,0.076754,65.6265,2.1543,0.9769
2024-01-22,PYPL,2024-01-22,2024-01-23,68.09,64.618,64.6827,74.9047,10,3.4074,-34.72,-1.019,stop,0.072861,0.050096,57.0401,2.2716,0.965957
2024-01-22,QCOM,2024-01-22,2024-01-26,152.9027,150.5693,147.2263,164.2556,6,5.6764,-14.0,-0.4111,time,0.093002,0.042822,59.9026,3.7843,0.961702
2024-01-29,AXP,2024-01-29,2024-02-02,202.1119,206.2036,196.0423,214.2512,5,6.0696,20.46,0.6741,time,0.099689,0.07636,69.7037,4.0464,0.985621
2024-01-29,COF,2024-01-29,2024-01-31,139.7796,134.9388,135.0739,149.1911,7,4.7057,-33.89,-1.0287,stop,0.083919,0.068968,63.191,3.1371,0.97451
2024-01-29,VLO,2024-01-29,2024-02-02,138.138,137.7122,132.7605,148.893,6,5.3775,-2.56,-0.0792,time,0.076077,0.058323,65.3568,3.585,0.960784
2024-01-29,SYF,2024-01-29,2024-02-01,39.7297,38.1283,38.1665,42.8561,22,1.5632,-35.23,-1.0244,stop,0.071254,0.05609,54.1096,1.0421,0.916993
2024-01-29,DLR,2024-01-29,2024-02-02,142.9728,144.3455,137.6018,153.715,6,5.3711,8.24,0.2556,time,0.042668,0.08666,69.8428,3.5807,0.913725
2024-02-05,DDOG,2024-02-05,2024-02-06,135.2751,127.6544,127.7822,150.261,4,7.4929,-30.48,-1.0171,stop,0.083582,0.111102,63.5449,4.9953,0.980368
2024-02-05,IBKR,2024-02-05,2024-02-09,24.024,24.4905,23.1462,25.7795,39,0.8778,18.19,0.5314,time,0.047853,0.094376,69.8721,0.5852,0.968712
2024-02-05,NSC,2024-02-05,2024-02-09,251.0508,254.5752,240.3054,272.5415,3,10.7454,10.57,0.328,time,0.071801,0.108032,68.094,7.1636,0.968098
2024-02-05,CI,2024-02-05,2024-02-09,327.6873,334.5951,316.0013,351.0595,2,11.6861,13.82,0.5911,time,0.087368,0.053515,69.8252,7.7907,0.954601
2024-02-05,APP,2024-02-05,2024-02-09,45.6456,46.3036,42.2131,52.5107,10,3.4325,6.58,0.1917,time,0.035214,0.107195,58.6135,2.2884,0.942945
2024-02-12,AMAT,2024-02-12,2024-02-13,185.4553,177.2978,177.4753,201.4153,4,7.98,-32.63,-1.0222,stop,0.105007,0.106586,68.4012,5.32,0.97423
2024-02-12,COIN,2024-02-12,2024-02-15,141.2411,166.1719,128.6925,166.3383,2,12.5486,49.86,1.9867,target,0.098824,0.138196,61.2471,8.3657,0.971989
2024-02-12,LRCX,2024-02-12,2024-02-16,90.6406,92.5104,86.7674,98.3868,9,3.8731,16.83,0.4828,time,0.086896,0.10318,68.3952,2.5821,0.966387
2024-02-12,GNRC,2024-02-12,2024-02-14,126.4663,120.0858,120.206,138.987,5,6.2604,-31.9,-1.0192,stop,0.092733,0.086372,67.101,4.1736,0.947339
2024-02-12,HOOD,2024-02-12,2024-02-14,11.7417,12.8967,11.1578,12.9096,59,0.5839,68.14,1.9779,target,0.057692,0.078431,59.3333,0.3893,0.931092
2024-02-26,XYZ,2024-02-26,2024-03-01,77.5975,79.1707,71.7917,89.2092,6,5.8059,9.44,0.271,time,0.135866,0.183741,64.9512,3.8706,0.997746
2024-02-26,IRM,2024-02-26,2024-03-01,75.0049,79.982,72.4764,80.0621,13,2.5286,64.7,1.9683,target,0.085189,0.082997,69.1015,1.6857,0.971268
2024-02-26,DELL,2024-02-26,2024-03-01,92.7126,101.3647,88.3358,101.4662,7,4.3768,60.56,1.9768,target,0.092239,0.053276,56.9796,2.9179,0.939718
2024-02-26,HSIC,2024-02-26,2024-02-27,79.5795,76.4558,76.5324,85.6738,11,3.0471,-34.36,-1.0251,stop,0.057748,0.054536,60.9412,2.0314,0.939718
2024-02-26,CTRA,2024-02-26,2024-03-01,26.1361,25.934,25.264,27.8804,40,0.8721,-8.08,-0.2317,time,0.053528,0.05524,65.0526,0.5814,0.931831
2024-03-04,STX,2024-03-04,2024-03-06,97.6275,93.7965,93.8904,105.1018,9,3.7371,-34.48,-1.0251,stop,0.104342,0.10812,69.821,2.4914,0.985836
2024-03-04,AMD,2024-03-04,2024-03-08,205.3652,207.1826,192.3227,231.4502,2,13.0425,3.63,0.1393,time,0.147972,0.196575,69.9788,8.695,0.985836
2024-03-04,CIEN,2024-03-04,2024-03-07,62.062,59.4439,59.5034,67.1791,13,2.5586,-34.03,-1.0233,stop,0.099584,0.096611,62.5153,1.7057,0.975637
2024-03-04,MU,2024-03-04,2024-03-08,97.0269,97.5224,92.6191,105.8426,7,4.4079,3.47,0.1124,time,0.106395,0.120994,67.8452,2.9386,0.975637
2024-03-04,AVGO,2024-03-04,2024-03-05,140.4553,134.6651,134.7999,151.7662,6,5.6554,-34.74,-1.0238,stop,0.079298,0.097595,68.4973,3.7703,0.969972
2024-03-11,NVDA,2024-03-11,2024-03-15,86.5154,87.7492,79.8073,99.9316,5,6.7081,6.17,0.1839,time,0.063795,0.204657,69.4525,4.4721,0.987461
2024-03-11,EW,2024-03-11,2024-03-15,91.8217,92.2177,88.7692,97.9267,11,3.0525,4.36,0.1297,time,0.081202,0.070897,66.6117,2.035,0.974295
2024-03-11,QCOM,2024-03-11,2024-03-15,169.169,167.0328,162.4565,182.594,5,6.7125,-10.68,-0.3182,time,0.045864,0.093538,69.9732,4.475,0.947335
2024-03-11,MRNA,2024-03-11,2024-03-15,103.5434,103.7461,96.1688,118.2927,4,7.3746,0.81,0.0275,time,0.083842,0.130459,68.5007,4.9164,0.946708
2024-03-11,CCL,2024-03-11,2024-03-15,16.3764,16.2437,15.4571,18.2149,38,0.9193,-5.04,-0.1443,time,0.023125,0.075559,67.1024,0.6129,0.892163
2024-03-18,STLD,2024-03-18,2024-03-22,138.5985,143.866,132.5824,150.6306,5,6.0161,26.34,0.8756,time,0.048829,0.085741,62.6528,4.0107,0.971765
2024-03-18,TSN,2024-03-18,2024-03-22,56.1261,57.9919,54.7546,58.8689,25,1.3714,46.65,1.3605,time,0.037701,0.043486,67.2326,0.9143,0.947647
2024-03-18,PCAR,2024-03-18,2024-03-22,119.109,123.6262,115.7961,125.7347,10,3.3129,45.17,1.3636,time,0.032098,0.068153,69.3384,2.2086,0.945294
2024-03-18,PFG,2024-03-18,2024-03-22,82.6826,83.4465,80.7187,86.6105,17,1.9639,12.99,0.389,time,0.032262,0.028789,66.0527,1.3093,0.892353
2024-03-18,GM,2024-03-18,2024-03-22,40.9309,43.0169,39.4555,43.8816,23,1.4754,47.98,1.4139,time,0.030127,0.026747,56.8389,0.9836,0.881176
2024-03-25,MU,2024-03-25,2024-03-28,110.3502,117.7721,103.4792,124.0924,5,6.8711,37.11,1.0802,time,0.181877,0.158276,69.02,4.5807,0.995918
2024-03-25,NVDA,2024-03-25,2024-03-28,94.0349,90.2656,87.3349,107.4351,5,6.7001,-18.85,-0.5626,time,0.073454,0.145967,64.6028,4.4667,0.95277
2024-03-25,ETN,2024-03-25,2024-03-28,315.315,312.3673,306.3825,333.18,3,8.9325,-8.84,-0.33,time,0.062706,0.077903,69.6309,5.955,0.937026
2024-03-25,TFC,2024-03-25,2024-03-28,37.6476,38.941,36.0855,40.7719,22,1.5621,28.45,0.828,time,0.081182,0.068917,59.3827,1.0414,0.92828
2024-03-25,ANET,2024-03-25,2024-03-27,75.6931,71.9619,72.034,83.0114,9,3.6591,-33.58,-1.0197,stop,0.103302,0.06492,60.9974,2.4394,0.925948
2024-04-01,GNRC,2024-04-01,2024-04-04,127.0669,138.0609,121.5009,138.1991,6,5.5661,65.96,1.9752,target,0.05178,0.109313,66.4244,3.7107,0.979487
2024-04-01,WDC,2024-04-01,2024-04-05,52.1458,55.2055,49.6887,57.06,14,2.4571,42.84,1.2453,time,0.070599,0.061605,66.9251,1.6381,0.93141
2024-04-01,EL,2024-04-01,2024-04-03,154.3342,146.8297,146.9767,169.0492,4,7.3575,-30.02,-1.02,stop,0.054017,0.040359,54.9458,4.905,0.924359
2024-04-01,FSLR,2024-04-01,2024-04-05,169.8897,174.4254,161.3269,187.0154,4,8.5629,18.14,0.5297,time,0.10558,0.052697,58.4371,5.7086,0.919231
2024-04-01,IVZ,2024-04-01,2024-04-05,16.5565,16.6333,15.9758,17.718,60,0.5807,4.61,0.1323,time,0.036875,0.059387,62.1993,0.3871,0.916026
2024-04-08,FTNT,2024-04-08,2024-04-10,70.11,67.1767,67.244,75.8422,12,2.8661,-35.2,-1.0235,stop,0.038062,0.042181,67.5314,1.9107,0.935294
2024-04-08,ACGL,2024-04-08,2024-04-09,94.9248,92.626,92.7188,99.337,15,2.2061,-34.48,-1.042,stop,0.026612,0.042513,62.5207,1.4707,0.931176
2024-04-08,DG,2024-04-08,2024-04-09,157.9978,151.7827,151.9346,170.1243,5,6.0632,-31.08,-1.0251,stop,0.022363,0.063241,63.9603,4.0421,0.927059
2024-04-08,NFLX,2024-04-08,2024-04-10,63.7026,61.4687,61.5302,68.0475,16,2.1724,-35.74,-1.0283,stop,0.047503,0.037797,63.6168,1.4483,0.914118
2024-04-08,PH,2024-04-08,2024-04-09,567.2967,553.1541,553.7078,594.4746,2,13.5889,-28.29,-1.0407,stop,0.019576,0.056727,69.226,9.0593,0.903529
2024-04-15,AAPL,2024-04-15,2024-04-16,175.5354,171.1437,171.315,183.9761,8,4.2204,-35.13,-1.0406,stop,0.041102,0.030227,58.1958,2.8136,0.968539
2024-04-15,DDOG,2024-04-15,2024-04-19,128.0379,121.9123,122.0344,140.045,5,6.0035,-30.63,-1.0203,stop,0.025,0.037848,60.8612,4.0024,0.964607
2024-04-15,DAL,2024-04-15,2024-04-19,47.3173,47.5224,45.0962,51.7594,15,2.2211,3.08,0.0924,time,0.017369,0.018696,56.3564,1.4807,0.935955
2024-04-15,AMZN,2024-04-15,2024-04-16,187.6174,182.1947,182.3771,198.0981,6,5.2404,-32.54,-1.0348,stop,0.005728,0.044794,67.0423,3.4936,0.905056
2024-04-15,NRG,2024-04-15,2024-04-17,74.6746,70.9243,70.9953,82.0332,9,3.6793,-33.75,-1.0193,stop,0.015941,0.102774,66.5849,2.4529,0.894944
2024-04-22,GPC,2024-04-22,2024-04-26,162.9728,159.7701,157.3242,174.2699,6,5.6486,-19.22,-0.567,time,0.117004,0.048151,62.7476,3.7657,0.988764
2024-04-22,WFC,2024-04-22,2024-04-26,60.4604,59.8501,58.4772,64.4268,17,1.9832,-10.38,-0.3077,time,0.068709,0.041235,66.3875,1.3221,0.973034
2024-04-22,ELV,2024-04-22,2024-04-26,530.6401,536.7227,513.2905,565.3394,2,17.3496,12.17,0.3506,time,0.068202,0.024839,57.8996,11.5664,0.945318
2024-04-22,AXP,2024-04-22,2024-04-26,232.262,235.4044,224.7963,247.1935,4,7.4657,12.57,0.4209,time,0.058845,0.014713,54.7128,4.9771,0.935581
2024-04-22,KMI,2024-04-22,2024-04-26,18.8088,18.6613,18.2902,19.8459,67,0.5186,-9.88,-0.2844,time,0.039162,0.027263,58.2376,0.3457,0.928839
2024-04-29,TER,2024-04-29,2024-05-03,114.2541,120.3196,108.1095,126.5434,5,6.1446,30.33,0.9871,time,0.189226,0.063951,57.1884,4.0964,0.987387
2024-04-29,CARR,2024-04-29,2024-05-03,60.5605,62.0279,58.0846,65.5122,14,2.4759,20.54,0.5927,time,0.130207,0.071935,60.0,1.6506,0.96997
2024-04-29,MCHP,2024-04-29,2024-05-01,92.9729,88.4347,88.5232,101.8722,7,4.4496,-31.77,-1.0199,stop,0.145935,0.068859,58.1234,2.9664,0.948949
2024-04-29,DDOG,2024-04-29,2024-05-01,132.132,124.3159,124.4403,147.5154,4,7.6917,-31.26,-1.0162,stop,0.094596,0.056672,57.7753,5.1278,0.948348
2024-04-29,BALL,2024-04-29,2024-05-01,70.3202,68.0964,68.1645,74.6317,16,2.1557,-35.58,-1.0316,stop,0.074673,0.050098,64.5132,1.4371,0.933934
2024-05-06,APTV,2024-05-06,2024-05-10,82.072,82.6972,78.4988,89.2184,9,3.5732,5.63,0.175,time,0.134953,0.089365,66.9414,2.3821,0.983282
2024-05-06,PFE,2024-05-06,2024-05-10,28.008,27.982,27.1487,29.7266,40,0.8593,-1.04,-0.0302,time,0.094882,0.075406,68.6275,0.5729,0.956656
2024-05-06,AAPL,2024-05-06,2024-05-10,182.5324,182.867,176.2184,195.1602,5,6.3139,1.67,0.053,time,0.083166,0.038686,64.993,4.2093,0.931889
2024-05-06,FSLR,2024-05-06,2024-05-10,193.163,190.859,182.0008,215.4873,3,11.1621,-6.91,-0.2064,time,0.071728,0.049704,66.2362,7.4414,0.918885
2024-05-06,WSM,2024-05-06,2024-05-10,153.113,157.812,147.129,165.0808,5,5.9839,23.5,0.7853,time,0.079884,0.054873,66.5574,3.9893,0.917647
2024-05-13,KKR,2024-05-13,2024-05-17,104.3342,104.5354,99.8889,113.2249,7,4.4454,1.41,0.0452,time,0.085465,0.113474,68.0116,2.9636,0.966559
2024-05-13,CRH,2024-05-13,2024-05-17,82.9429,81.8381,80.0146,88.7993,11,2.9282,-12.15,-0.3773,time,0.041397,0.087216,67.6791,1.9521,0.933762
2024-05-13,IP,2024-05-13,2024-05-17,38.6786,40.5994,36.7597,42.5165,18,1.9189,34.57,1.0009,time,0.063396,0.090755,69.8545,1.2793,0.930547
2024-05-13,IDXX,2024-05-13,2024-05-17,514.0035,542.9066,492.487,557.0363,1,21.5164,28.9,1.3433,time,0.060799,0.070263,62.3621,14.3443,0.908039
2024-05-13,HCA,2024-05-13,2024-05-17,325.5352,322.5371,314.0773,348.4509,3,11.4579,-8.99,-0.2617,time,0.061379,0.070598,63.8007,7.6386,0.875884
2024-05-20,TTD,2024-05-20,2024-05-24,94.5745,94.6552,89.6072,104.509,7,4.9672,0.57,0.0163,time,0.086179,0.118612,67.2599,3.3115,0.952159
2024-05-20,RVTY,2024-05-20,2024-05-24,110.2301,113.1567,106.7994,117.0916,10,3.4307,29.27,0.8531,time,0.051813,0.085903,67.4015,2.2871,0.942857
2024-05-20,DGX,2024-05-20,2024-05-23,144.3042,140.708,140.8488,151.2149,10,3.4554,-35.96,-1.0408,stop,0.042768,0.075078,62.423,2.3036,0.920266
2024-05-20,FCX,2024-05-20,2024-05-22,54.054,51.521,51.5726,59.0169,14,2.4814,-35.46,-1.0208,stop,0.051173,0.073861,56.0345,1.6543,0.913621
2024-05-20,IDXX,2024-05-20,2024-05-21,544.2137,521.0838,521.6054,589.4301,1,22.6082,-23.13,-1.0231,stop,0.065964,0.088424,62.7929,15.0721,0.889701
2024-06-03,AMT,2024-06-03,2024-06-07,196.196,194.0657,189.9731,208.6417,5,6.2229,-10.65,-0.3423,time,0.048982,0.050276,65.7079,4.1486,0.942857
2024-06-03,FOX,2024-06-03,2024-06-07,32.1721,31.7382,31.414,33.6884,46,0.7581,-19.96,-0.5723,time,0.042088,0.037013,65.528,0.5054,0.92
2024-06-03,VTR,2024-06-03,2024-06-07,50.2102,49.6603,48.8955,52.8394,26,1.3146,-14.3,-0.4183,time,0.065056,0.056993,69.3409,0.8764,0.906494
2024-06-03,CHTR,2024-06-03,2024-06-05,287.5372,277.3136,277.5912,307.4294,3,9.9461,-30.67,-1.0279,stop,0.069707,0.087864,61.8667,6.6307,0.903896
2024-06-03,HCA,2024-06-03,2024-06-07,337.5973,337.1026,326.9912,358.8094,3,10.6061,-1.48,-0.0466,time,0.077477,0.055485,60.9021,7.0707,0.903377
2024-06-10,PYPL,2024-06-10,2024-06-11,67.037,64.5227,64.5873,71.9364,14,2.4497,-35.2,-1.0264,stop,0.068424,0.049922,62.0513,1.6331,0.959437
2024-06-10,IRM,2024-06-10,2024-06-14,85.125,87.932,82.56,90.255,13,2.565,36.49,1.0943,time,0.059239,0.042317,62.6722,1.71,0.949296
2024-06-10,ORCL,2024-06-10,2024-06-12,125.8557,133.3594,122.0372,133.4929,9,3.8186,67.53,1.965,target,0.074494,0.030779,55.8567,2.5457,0.947606
2024-06-10,CRWD,2024-06-10,2024-06-14,367.4671,385.0496,343.6396,415.1221,1,23.8275,17.58,0.7379,time,0.113017,0.02967,51.3553,15.885,0.938592
2024-06-10,PLTR,2024-06-10,2024-06-14,22.7727,23.5464,21.6804,24.9574,32,1.0923,24.76,0.7083,time,0.075184,0.076674,63.7655,0.7282,0.929577
2024-06-17,ADBE,2024-06-17,2024-06-21,526.0355,532.9066,500.1669,577.7727,1,25.8686,6.87,0.2656,time,0.128655,0.086901,66.8993,17.2457,0.988858
2024-06-17,ORCL,2024-06-17,2024-06-21,138.9388,141.3585,133.2142,150.3881,6,5.7246,14.52,0.4227,time,0.096966,0.113144,69.715,3.8164,0.960446
2024-06-17,ROL,2024-06-17,2024-06-21,48.4584,49.3006,47.1545,51.0663,26,1.3039,21.9,0.6459,time,0.041443,0.068753,68.599,0.8693,0.943175
2024-06-17,NFLX,2024-06-17,2024-06-21,66.9779,68.5434,64.8167,71.3003,16,2.1612,25.05,0.7244,time,0.043509,0.053031,63.1219,1.4408,0.932033
2024-06-17,ANET,2024-06-17,2024-06-21,83.2532,84.2557,79.9041,89.9514,10,3.3491,10.02,0.2993,time,0.106843,0.089841,68.1315,2.2327,0.927019
2024-06-24,EPAM,2024-06-24,2024-06-28,183.3532,187.9219,176.4457,197.1682,5,6.9075,22.84,0.6614,time,0.038323,0.049588,60.2884,4.605,0.919429
2024-06-24,CLX,2024-06-24,2024-06-28,135.9358,136.3335,132.1365,143.5344,9,3.7993,3.58,0.1047,time,0.028838,0.059061,64.0798,2.5329,0.914286
2024-06-24,MGM,2024-06-24,2024-06-28,42.042,44.3956,40.527,45.072,23,1.515,54.13,1.5535,time,0.036269,0.09006,65.4822,1.01,0.902857
2024-06-24,TRGP,2024-06-24,2024-06-28,125.6655,128.6512,121.817,133.3627,9,3.8486,26.87,0.7758,time,0.040419,0.073083,68.9884,2.5657,0.902286
2024-06-24,CHTR,2024-06-24,2024-06-28,289.2189,298.661,277.9271,311.8025,3,11.2918,28.33,0.8362,time,0.059014,0.051574,53.241,7.5279,0.890286
2024-07-01,SYF,2024-07-01,2024-07-05,47.4674,46.8731,45.4537,51.4949,17,2.0138,-10.1,-0.2951,time,0.061165,0.095913,61.9113,1.3425,0.958987
2024-07-01,MTB,2024-07-01,2024-07-05,151.8917,146.7242,146.871,161.9332,6,5.0207,-31.01,-1.0293,stop,0.0261,0.041635,59.2276,3.3471,0.903291
2024-07-01,EPAM,2024-07-01,2024-07-05,186.6064,183.9559,179.7761,200.2671,5,6.8304,-13.25,-0.3881,time,0.018021,0.073626,65.2591,4.5536,0.901266
2024-07-01,EW,2024-07-01,2024-07-05,90.3903,92.2277,87.2799,96.611,11,3.1104,20.21,0.5907,time,0.016172,0.05349,65.6551,2.0736,0.900759
2024-07-01,PTC,2024-07-01,2024-07-05,181.0108,186.2735,176.1787,190.6751,7,4.8321,36.84,1.0891,time,0.025168,0.040493,68.9509,3.2214,0.890633
2024-07-08,AMD,2024-07-08,2024-07-12,175.0749,181.4284,165.8113,193.602,3,9.2636,19.06,0.6859,time,0.077946,0.072766,64.6771,6.1757,0.973684
